0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-8.062160573081277384e-03
4.166666666666666435e-02,-2.973631178244829157e-02
6.250000000000000000e-02,-5.152697067037557976e-02
8.333333333333332871e-02,-6.174966715458949512e-02
1.041666666666666574e-01,-7.369638317578942888e-02
1.250000000000000000e-01,-8.554283187952799183e-02
1.458333333333333148e-01,-8.598133482665329397e-02
1.666666666666666574e-01,-8.957534463643582190e-02
1.875000000000000000e-01,-9.538009889774627659e-02
2.083333333333333148e-01,-9.071849204738641204e-02
2.291666666666666574e-01,-8.700003862266730836e-02
2.500000000000000000e-01,-8.799278007791910827e-02
2.708333333333333148e-01,-8.110097448667308306e-02
2.916666666666666297e-01,-6.927984289735243661e-02
3.125000000000000000e-01,-6.635483453704310586e-02
3.333333333333333148e-01,-6.084731179808403057e-02
3.541666666666666297e-01,-4.273401238246601203e-02
3.750000000000000000e-01,-2.801792886965332255e-02
3.958333333333333148e-01,-2.692570393917373059e-02
4.166666666666666297e-01,-2.306420278968181192e-02
4.375000000000000000e-01,-7.813310156840929527e-03
4.583333333333333148e-01,3.268987098808534379e-03
4.791666666666666297e-01,9.000988657804643569e-04
5.000000000000000000e-01,1.336556081968025278e-03
5.208333333333332593e-01,1.379834839738764383e-02
5.416666666666666297e-01,2.228208913729987084e-02
5.625000000000000000e-01,1.708268671081725198e-02
5.833333333333332593e-01,1.445176946594863704e-02
6.041666666666666297e-01,2.284818373424690394e-02
6.250000000000000000e-01,2.666308174743697162e-02
6.458333333333332593e-01,3.262791948070206671e-02
6.666666666666666297e-01,5.185631981994948819e-02
6.875000000000000000e-01,8.523498183950908857e-02
7.083333333333332593e-01,1.252237426268874299e-01
7.291666666666666297e-01,1.582330913494155999e-01
7.500000000000000000e-01,1.770155861099662886e-01
7.708333333333332593e-01,1.814762458072724516e-01
7.916666666666666297e-01,1.893046013889861101e-01
8.125000000000000000e-01,1.937759554884257995e-01
8.333333333333332593e-01,1.834624401315800568e-01
8.541666666666666297e-01,1.760904913054485155e-01
8.750000000000000000e-01,1.746490531407908497e-01
8.958333333333332593e-01,1.636757490466101417e-01
9.166666666666666297e-01,1.417676552717758720e-01
9.375000000000000000e-01,1.259310692993026726e-01
9.583333333333332593e-01,1.194101493762444316e-01
9.791666666666666297e-01,1.069319002482368303e-01
1.000000000000000000e+00,8.181857943391762644e-02
1.020833333333333259e+00,6.110003488683584533e-02
1.041666666666666519e+00,5.463403484618926942e-02
1.062500000000000000e+00,4.539380447639299043e-02
1.083333333333333259e+00,2.331009546214975192e-02
1.104166666666666519e+00,5.327449674937010521e-03
1.125000000000000000e+00,1.770602992772922490e-03
1.145833333333333259e+00,-3.708353169642259178e-03
1.166666666666666519e+00,-2.217455001650896554e-02
1.187500000000000000e+00,-3.734502560660950959e-02
1.208333333333333259e+00,-3.801282744526312402e-02
1.229166666666666519e+00,-3.559518370864164782e-02
1.250000000000000000e+00,-4.302297942144513859e-02
1.270833333333333259e+00,-4.741294427204526679e-02
1.291666666666666519e+00,-3.734718899215462573e-02
1.312500000000000000e+00,-2.862501807677453325e-02
1.333333333333333259e+00,-3.281024276120162592e-02
1.354166666666666519e+00,-3.410337930604712825e-02
1.375000000000000000e+00,-2.100977147425779623e-02
1.395833333333333259e+00,-9.363777462283869382e-03
1.416666666666666519e+00,-1.059678780890318389e-02
1.437500000000000000e+00,-1.009407404617090366e-02
1.458333333333333259e+00,-1.548548284545998377e-03
